unit,isced11,sex,geo\time	2019 	2018 	2017 	2016 	2015 	2014 	2013 
NR,ED5,T,TR8	: 	: 	: 	86989 	: 	66625 	58621 
NR,ED5,T,TR81	: 	: 	: 	26517 	: 	19647 	15553 
NR,ED5,T,TR82	: 	: 	: 	19691 	: 	15021 	13920 
NR,ED5,T,TR83	: 	: 	: 	40781 	: 	31957 	29148 
NR,ED5,T,TR9	: 	: 	: 	53812 	: 	45316 	43808 
NR,ED5,T,TR90	: 	: 	: 	53812 	: 	45316 	43808 
NR,ED5,T,TRA	: 	: 	: 	143597 	: 	28164 	33599 
NR,ED5,T,TRA1	: 	: 	: 	131101 	: 	18241 	24884 
NR,ED5,T,TRA2	: 	: 	: 	12496 	: 	9923 	8715 
NR,ED5,T,TRB	: 	: 	: 	43177 	: 	34721 	32923 
NR,ED5,T,TRB1	: 	: 	: 	25334 	: 	19745 	18735 
NR,ED5,T,TRB2	: 	: 	: 	17843 	: 	14976 	14188 
NR,ED5,T,TRC	: 	: 	: 	61140 	: 	48914 	43138 
NR,ED5,T,TRC1	: 	: 	: 	28884 	: 	24660 	20247 
NR,ED5,T,TRC2	: 	: 	: 	16970 	: 	12975 	12973 
NR,ED5,T,TRC3	: 	: 	: 	15286 	: 	11279 	9918 
NR,ED5,T,TRZ	: 	: 	: 	: z	: 	: z	: z
NR,ED5,T,TRZZ	: 	: 	: 	: z	: 	: z	: z
NR,ED5,T,UK	: 	298928 d	287462 d	295098 	272487 	285343 	326829 
NR,ED5,T,UKC	: 	14508 d	13974 d	14442 	12831 	12682 	14816 
NR,ED5,T,UKD	: 	23193 d	22129 d	21485 	19860 	21531 	26070 
NR,ED5,T,UKE	: 	15999 d	14826 d	15996 	14217 	13806 	17905 
NR,ED5,T,UKF	: 	14853 d	13079 d	12671 	12500 	13224 	15115 
NR,ED5,T,UKG	: 	28557 d	27906 d	27730 	25566 	26194 	30815 
NR,ED5,T,UKH	: 	17387 d	15076 d	14976 	13801 	14040 	16048 
NR,ED5,T,UKI	: 	27917 d	26103 d	27831 	27659 	30658 	35931 
NR,ED5,T,UKJ	: 	39311 d	37364 d	39237 	40392 	45605 	59550 
NR,ED5,T,UKK	: 	14407 d	13022 d	13656 	14086 	15551 	17796 
NR,ED5,T,UKL	: 	20845 d	20910 d	21483 	23633 	24113 	25581 
NR,ED5,T,UKM	: 	72551 d	72955 d	73700 	56203 	55918 	56802 
NR,ED5,T,UKN	: 	8760 d	9703 d	11162 	11739 	12020 	7085 
NR,ED5,T,UKZ	: 	640 d	414 d	731 	0 	0 	3315 
NR,ED5-8,F,AT	: 	227756 	227452 	228708 	226737 	224470 	225937 
NR,ED5-8,F,AT1	: 	126111 	125365 	124867 	122974 	121157 	121544 
NR,ED5-8,F,AT11	: 	3291 	3173 	2936 	2909 	2780 	2598 
NR,ED5-8,F,AT12	: 	18871 	17930 	16912 	16787 	16073 	15282 
NR,ED5-8,F,AT13	: 	103949 	104262 	105019 	103277 	102304 	103664 
NR,ED5-8,F,AT2	: 	40067 	40580 	41309 	41479 	41730 	42199 
NR,ED5-8,F,AT21	: 	9743 	9904 	10214 	10290 	10454 	10666 
NR,ED5-8,F,AT22	: 	30324 	30675 	31096 	31189 	31277 	31533 
NR,ED5-8,F,AT3	: 	61579 	61507 	62531 	62284 	61582 	62195 
NR,ED5-8,F,AT31	: 	20836 	21061 	21023 	20987 	20899 	21070 
NR,ED5-8,F,AT32	: 	15345 	15024 	15568 	15435 	15253 	15822 
NR,ED5-8,F,AT33	: 	22864 	22870 	23466 	23286 	22916 	22829 
NR,ED5-8,F,AT34	: 	2534 	2553 	2474 	2576 	2514 	2474 
NR,ED5-8,F,ATZ	: 	0 	0 	0 	0 	0 	0 
NR,ED5-8,F,ATZZ	: 	0 	0 	0 	0 	0 	0 
NR,ED5-8,F,BE	: 	286471 	293126 d	282799 d	282061 	276979 	276761 
NR,ED5-8,F,BE1	: 	62302 	65653 d	62702 d	66307 	63658 	61572 
NR,ED5-8,F,BE10	: 	62302 	65653 d	62702 d	66307 	63658 	61572 
NR,ED5-8,F,BE2	: 	141575 	145996 d	139202 d	138713 	137109 	137701 
NR,ED5-8,F,BE21	: 	39931 	40883 d	37914 d	37493 	35977 	35680 
NR,ED5-8,F,BE22	: 	12392 	13042 d	12525 d	12627 	12554 	12158 
NR,ED5-8,F,BE23	: 	47610 	44756 d	43490 d	43079 	42955 	46639 
NR,ED5-8,F,BE24	: 	26590 	32141 d	30900 d	31371 	31181 	28501 
NR,ED5-8,F,BE25	: 	15052 	15174 d	14373 d	14143 	14442 	14723 
NR,ED5-8,F,BE3	: 	82594 	81477 d	80895 d	77041 	76212 	73708 
NR,ED5-8,F,BE31	: 	16076 	14605 d	14549 d	14986 	15146 	14699 
NR,ED5-8,F,BE32	: 	22948 	23445 d	23157 d	20685 	20712 	19755 
NR,ED5-8,F,BE33	: 	29644 	29360 d	29378 d	27874 	27266 	26654 
NR,ED5-8,F,BE34	: 	2843 	2903 d	2856 d	2541 	2476 	2340 
NR,ED5-8,F,BE35	: 	11083 	11164 d	10955 d	10955 	10612 	10260 
NR,ED5-8,F,BEZ	: 	0 	0 d	0 d	0 	0 	3780 
NR,ED5-8,F,BEZZ	: 	0 	0 d	0 d	0 	0 	3780 
NR,ED5-8,F,BG	: 	126871 	134303 	143799 	152201 	153742 	154873 
NR,ED5-8,F,BG3	: 	44700 	48062 	52750 	57050 	57575 	58436 
NR,ED5-8,F,BG31	: 	2821 	2551 	2339 	2138 	2027 	1821 
NR,ED5-8,F,BG32	: 	16797 	19027 	20841 	23162 	23079 	23748 
NR,ED5-8,F,BG33	: 	16952 	18093 	20357 	22266 	22863 	23457 
NR,ED5-8,F,BG34	: 	8130 	8391 	9213 	9484 	9606 	9410 
NR,ED5-8,F,BG4	: 	82171 	86241 	91049 	95151 	96167 	96437 
NR,ED5-8,F,BG41	: 	60385 	63358 	66812 	69664 	71735 	71801 
NR,ED5-8,F,BG42	: 	21786 	22883 	24237 	25487 	24432 	24636 
NR,ED5-8,F,BGZ	: 	0 	: z	: z	: z	: z	: z
NR,ED5-8,F,BGZZ	: 	0 	: z	: z	: z	: z	: z
NR,ED5-8,F,CH	: 	152824 	149455 	146395 	146643 	143423 	138434 
NR,ED5-8,F,CH0	: 	144808 	141652 	138962 	139664 	137029 	132446 
NR,ED5-8,F,CH01	: 	35443 	34892 	33488 	35221 	34679 	33668 
NR,ED5-8,F,CH02	: 	31722 	31070 	30677 	31343 	30879 	29615 
NR,ED5-8,F,CH03	: 	10351 	10176 	10258 	9506 	9237 	9170 
NR,ED5-8,F,CH04	: 	42739 	41336 	40914 	40812 	40245 	39198 
NR,ED5-8,F,CH05	: 	10295 	10131 	9973 	9660 	9562 	8999 
NR,ED5-8,F,CH06	: 	10367 	10082 	9710 	9227 	8694 	8305 
NR,ED5-8,F,CH07	: 	3891 	3965 	3942 	3895 	3733 	3491 
NR,ED5-8,F,CHZ	: 	8016 	7803 	7433 	6979 	6394 	5988 
NR,ED5-8,F,CHZZ	: 	8016 	7803 	7433 	6979 	6394 	5988 
NR,ED5-8,F,CY	: 	25047 	24432 	22081 	21099 	19318 	17693 
NR,ED5-8,F,CY0	: 	25047 	24432 	22081 	21099 	19318 	17693 
NR,ED5-8,F,CY00	: 	25047 	24432 	22081 	21099 	19318 	17693 
NR,ED5-8,F,CZ	: 	187795 	202818 	213178 	226601 	239225 	422233 
NR,ED5-8,F,CZ0	: 	187732 	202749 	213126 	226568 	239179 	245361 
NR,ED5-8,F,CZ01	: 	68924 	71763 	74529 	79965 	82952 	85417 
NR,ED5-8,F,CZ02	: 	2662 	2969 	3168 	3476 	3809 	3972 
NR,ED5-8,F,CZ03	: 	17458 	20257 	21488 	22866 	24053 	24494 
NR,ED5-8,F,CZ04	: 	8115 	8643 	9653 	10233 	10805 	11110 
NR,ED5-8,F,CZ05	: 	15971 	17101 	18486 	20435 	21792 	22460 
NR,ED5-8,F,CZ06	: 	37859 	42901 	44361 	45692 	48901 	49738 
NR,ED5-8,F,CZ07	: 	21090 	22295 	23210 	23715 	24450 	25150 
NR,ED5-8,F,CZ08	: 	15653 	16820 	18231 	20186 	22417 	23020 
NR,ED5-8,F,CZZ	: 	63 	69 	52 	33 	46 	53 
NR,ED5-8,F,CZZZ	: 	63 	69 	52 	33 	46 	53 
NR,ED5-8,F,DE	: 	1527451 	: 	: 	1340547 d	: 	1223674 d
NR,ED5-8,F,DE1	: 	: d	: 	: 	174321 d	169066 d	160573 d
NR,ED5-8,F,DE2	: 	: d	: 	: 	183718 d	177248 d	165817 d
NR,ED5-8,F,DE3	: 	: d	: 	: 	86039 d	82516 d	79131 d
NR,ED5-8,F,DE4	: 	: d	: 	: 	28174 d	28255 d	29079 d
NR,ED5-8,F,DE5	: 	: d	: 	: 	16575 d	16231 d	16040 d
NR,ED5-8,F,DE6	: 	: d	: 	: 	47520 d	47589 d	45533 d
NR,ED5-8,F,DE7	: 	: d	: 	: 	118130 d	111789 d	99037 d
NR,ED5-8,F,DE8	: 	: d	: 	: 	19146 d	19309 d	19821 d
NR,ED5-8,F,DE9	: 	: d	: 	: 	92029 d	84861 d	80957 d
NR,ED5-8,F,DEA	: 	: d	: 	: 	350969 d	334083 d	307067 d
NR,ED5-8,F,DEB	: 	: d	: 	: 	65847 d	65153 d	63815 d
NR,ED5-8,F,DEC	: 	: d	: 	: 	15920 d	15302 d	14799 d
NR,ED5-8,F,DED	: 	: d	: 	: 	56597 d	56923 d	57137 d
NR,ED5-8,F,DEE	: 	: d	: 	: 	29026 d	29105 d	28838 d
NR,ED5-8,F,DEF	: 	: d	: 	: 	29285 d	28690 d	27751 d
NR,ED5-8,F,DEG	: 	: d	: 	: 	27251 d	27712 d	28279 d
NR,ED5-8,F,DEZ	: 	: d	: 	: 	0 	0 	0 
NR,ED5-8,F,DK	: 	175733 	176256 	177460 	179071 	172754 	165690 
NR,ED5-8,F,DK0	: 	175733 	176256 	177460 	179071 	172754 	165690 
NR,ED5-8,F,DK01	: 	72041 	72347 	74154 	74909 	71218 	68799 
NR,ED5-8,F,DK02	: 	15747 	15668 	15316 	15690 	14901 	14401 
NR,ED5-8,F,DK03	: 	30834 	30594 	30568 	30938 	29759 	27236 
NR,ED5-8,F,DK04	: 	39994 	40647 	40736 	41148 	41769 	41309 
NR,ED5-8,F,DK05	: 	17117 	17000 	16686 	16386 	15107 	13945 
NR,ED5-8,F,DKZ	: 	0 	0 	0 	0 	0 	0 
NR,ED5-8,F,DKZZ	: 	0 	0 	0 	0 	0 	0 
NR,ED5-8,F,EE	: 	26871 	28149 	30000 	32469 	35230 	: 
NR,ED5-8,F,EE0	: 	26871 	28149 	30000 	32469 	35230 	: 
NR,ED5-8,F,EE00	: 	26871 	28149 	30000 	32469 	35230 	: 
NR,ED5-8,F,EL	: 	373779 	356960 	344203 	336075 	329740 	321569 
NR,ED5-8,F,EL3	: 	134126 	131221 	125470 	123085 	119351 	111692 
NR,ED5-8,F,EL30	: 	134126 	131221 	125470 	123085 	119351 	111692 
NR,ED5-8,F,EL4	: 	32260 	31042 	30971 	31302 	28294 	29729 
NR,ED5-8,F,EL41	: 	6260 	6099 	5779 	5601 	5401 	5152 
NR,ED5-8,F,EL42	: 	4008 	3356 	3245 	3220 	2835 	2961 
NR,ED5-8,F,EL43	: 	21992 	21587 	21947 	22481 	20058 	21616 
NR,ED5-8,F,EL5	: 	119600 	111740 	111122 	105757 	107324 	107149 
NR,ED5-8,F,EL51	: 	19736 	18375 	17641 	17379 	17131 	17290 
NR,ED5-8,F,EL52	: 	70009 	66472 	63466 	60507 	62239 	61053 
NR,ED5-8,F,EL53	: 	12052 	9847 	12213 	11288 	11002 	11678 
NR,ED5-8,F,EL54	: 	17803 	17046 	17802 	16583 	16952 	17128 
NR,ED5-8,F,EL6	: 	87793 	82957 	76640 	75931 	74771 	72999 
NR,ED5-8,F,EL61	: 	16709 	15204 	14983 	13859 	13745 	13922 
NR,ED5-8,F,EL62	: 	6016 	5367 	5669 	5226 	4180 	4898 
NR,ED5-8,F,EL63	: 	50596 	47855 	42506 	43659 	43938 	41515 
NR,ED5-8,F,EL64	: 	6736 	6503 	6461 	6636 	6671 	6847 
NR,ED5-8,F,EL65	: 	7736 	8028 	7021 	6551 	6237 	5817 
NR,ED5-8,F,ELZ	: 	0 	0 	0 	0 	0 	0 
NR,ED5-8,F,ELZZ	: 	0 	0 	0 	0 	0 	0 
NR,ED5-8,F,ES	: 	1099212 	1071776 	1048608 	1043704 	1057361 	: 
NR,ED5-8,F,ES1	: 	83478 	82185 	83337 	85044 	87494 	87490 
NR,ED5-8,F,ES11	: 	53496 	53094 	54217 	55352 	57235 	57082 
NR,ED5-8,F,ES12	: 	18515 	18542 	18907 	19398 	19970 	20167 
NR,ED5-8,F,ES13	: 	11467 	10549 	10213 	10294 	10289 	10241 
NR,ED5-8,F,ES2	: 	104253 	102341 	99333 	98164 	98134 	95074 
NR,ED5-8,F,ES21	: 	43585 	42735 	42287 	42412 	42570 	42807 
NR,ED5-8,F,ES22	: 	13886 	13571 	13262 	13121 	13148 	12818 
NR,ED5-8,F,ES23	: 	19659 	18993 	17365 	16206 	15391 	12751 
NR,ED5-8,F,ES24	: 	27123 	27042 	26419 	26425 	27025 	26698 
NR,ED5-8,F,ES3	: 	213642 	205226 	198275 	191783 	192762 	192355 
NR,ED5-8,F,ES30	: 	213642 	205226 	198275 	191783 	192762 	192355 
NR,ED5-8,F,ES4	: 	107227 	107129 	105883 	109771 	115478 	113410 
NR,ED5-8,F,ES41	: 	60441 	59298 	58400 	61195 	64583 	62270 
NR,ED5-8,F,ES42	: 	28828 	29443 	29143 	30538 	31826 	31531 
NR,ED5-8,F,ES43	: 	17958 	18388 	18340 	18038 	19069 	19609 
NR,ED5-8,F,ES5	: 	327559 	316812 	305967 	301344 	302475 	303653 
NR,ED5-8,F,ES51	: 	196546 	187671 	178545 	172816 	171054 	171733 
NR,ED5-8,F,ES52	: 	117320 	115647 	114008 	114929 	117623 	117809 
NR,ED5-8,F,ES53	: 	13693 	13494 	13414 	13599 	13798 	14111 
NR,ED5-8,F,ES6	: 	224360 	219381 	216745 	217323 	220141 	222770 
NR,ED5-8,F,ES61	: 	183235 	179431 	177812 	178703 	181773 	184534 
NR,ED5-8,F,ES62	: 	37751 	36669 	35654 	35284 	34902 	34950 
NR,ED5-8,F,ES63	: 	1673 	1619 	1695 	1733 	1779 	1738 
NR,ED5-8,F,ES64	: 	1701 	1662 	1584 	1603 	1687 	1548 
NR,ED5-8,F,ES7	: 	38693 	38702 	39068 	40275 	40833 	39800 
NR,ED5-8,F,ES70	: 	38693 	38702 	39068 	40275 	40833 	39800 
NR,ED5-8,F,ESZ	: 	0 	0 	0 	0 	44 	27 
NR,ED5-8,F,ESZZ	: 	0 	0 	0 	0 	44 	27 
NR,ED5-8,F,EU27_2020	: 	9399480 	: 	: 	: 	: 	: 
NR,ED5-8,F,EU28	: 	10809188 	: 	: 	: 	: 	: 
NR,ED5-8,F,FI	: 	156317 	157046 	158316 	162113 	164166 	254681 
NR,ED5-8,F,FI1	: 	156042 	156838 	158126 	161912 	163951 	165656 
NR,ED5-8,F,FI19	: 	40481 	40717 	40950 	42241 	42805 	43259 
NR,ED5-8,F,FI1B	: 	49134 	49817 	50042 	51323 	51861 	52520 
NR,ED5-8,F,FI1C	: 	28804 	28667 	28754 	29457 	30080 	30594 
NR,ED5-8,F,FI1D	: 	37623 	37637 	38380 	38891 	39205 	39283 
NR,ED5-8,F,FI2	: 	198 	208 	190 	201 	215 	206 
NR,ED5-8,F,FI20	: 	198 	208 	190 	201 	215 	206 
NR,ED5-8,F,FIZ	: 	77 	0 	0 	0 	0 	0 
NR,ED5-8,F,FIZZ	: 	77 	0 	0 	0 	0 	0 
NR,ED5-8,F,FR	: 	1422681 	1379311 	1349543 	1321220 	1302362 d	1275557 
NR,ED5-8,F,FR1	: 	376999 	360981 	352639 	348035 	347407 	341557 
NR,ED5-8,F,FR10	: 	376999 	360981 	352639 	348035 	347407 	341557 
NR,ED5-8,F,FRB	: 	35969 	34943 	34182 	33550 	32588 	32298 
NR,ED5-8,F,FRB0	: 	35969 	34943 	34182 	33550 	32588 	32298 
NR,ED5-8,F,FRC	: 	42320 	42041 	41450 	40964 	40439 	39879 
NR,ED5-8,F,FRC1	: 	24358 	24329 	23737 	23491 	23303 	22932 
NR,ED5-8,F,FRC2	: 	17962 	17712 	17713 	17473 	17136 	16947 
NR,ED5-8,F,FRD	: 	58232 	55818 	55080 	52558 	51238 	50064 
NR,ED5-8,F,FRD1	: 	22195 	22821 	22198 	20980 	20634 	20349 
NR,ED5-8,F,FRD2	: 	36037 	32997 	32882 	31578 	30604 	29715 
NR,ED5-8,F,FRE	: 	123985 	115945 	111409 	107814 	107024 	105838 
NR,ED5-8,F,FRE1	: 	97132 	89918 	86168 	83431 	83356 	82352 
NR,ED5-8,F,FRE2	: 	26853 	26027 	25241 	24383 	23668 	23486 
NR,ED5-8,F,FRF	: 	107532 	108598 	106638 	104431 	101520 	99303 
NR,ED5-8,F,FRF1	: 	43562 	42841 	41527 	40821 	39119 	38526 
NR,ED5-8,F,FRF2	: 	19926 	22024 	22368 	21964 	21783 	20620 
NR,ED5-8,F,FRF3	: 	44044 	43733 	42743 	41646 	40618 	40157 
NR,ED5-8,F,FRG	: 	70917 	67599 	65549 	64415 	62901 	61731 
NR,ED5-8,F,FRG0	: 	70917 	67599 	65549 	64415 	62901 	61731 
NR,ED5-8,F,FRH	: 	64504 	64274 	63402 	61672 	61054 	59805 
NR,ED5-8,F,FRH0	: 	64504 	64274 	63402 	61672 	61054 	59805 
NR,ED5-8,F,FRI	: 	115066 	106938 	103792 	101773 	99646 	96185 
NR,ED5-8,F,FRI1	: 	74260 	67365 	65169 	63799 	62537 	60250 
NR,ED5-8,F,FRI2	: 	12349 	12125 	11852 	11598 	11337 	10910 
NR,ED5-8,F,FRI3	: 	28457 	27448 	26771 	26376 	25772 	25025 
NR,ED5-8,F,FRJ	: 	130481 	128312 	126317 	123540 	120818 	116685 
NR,ED5-8,F,FRJ1	: 	60430 	58497 	58365 	56046 	55552 	53745 
NR,ED5-8,F,FRJ2	: 	70051 	69815 	67952 	67494 	65266 	62940 
NR,ED5-8,F,FRK	: 	179022 	173163 	169172 	165274 	163266 	159879 
NR,ED5-8,F,FRK1	: 	25045 	24191 	23622 	23568 	23746 	23724 
NR,ED5-8,F,FRK2	: 	153977 	148972 	145550 	141706 	139520 	136155 
NR,ED5-8,F,FRL	: 	87528 	90875 	90382 	88678 	87019 	85822 
NR,ED5-8,F,FRL0	: 	87528 	90875 	90382 	88678 	87019 	85822 
NR,ED5-8,F,FRM	: 	3069 	3038 	3011 	3140 	3028 	2854 
NR,ED5-8,F,FRM0	: 	3069 	3038 	3011 	3140 	3028 	2854 
NR,ED5-8,F,FRY	: 	27057 	26786 	26520 	25376 	24414 d	: 
NR,ED5-8,F,FRY1	: 	8744 bd	5681 	5720 	5669 	5700 	5568 
NR,ED5-8,F,FRY2	: 	2244 bd	5099 	5325 	5194 	5122 	5065 
NR,ED5-8,F,FRY3	: 	2572 	2522 	2439 	2114 	2107 	1930 
NR,ED5-8,F,FRY4	: 	12439 	12394 	11956 	11586 	11485 	11094 
NR,ED5-8,F,FRY5	: 	1058 	1090 	1080 	813 	: 	: 
NR,ED5-8,F,FRZ	: 	0 	0 	0 	0 	0 	0 
NR,ED5-8,F,FRZZ	: 	0 	0 	0 	0 	0 	0 
NR,ED5-8,F,HR	: 	94021 	93750 	92107 	91496 	94302 	92622 
NR,ED5-8,F,HR0	: 	94021 	93750 	92107 	91496 	94302 	92622 
NR,ED5-8,F,HR03	: 	29619 	29750 	29797 	29206 	30121 	30015 
NR,ED5-8,F,HR04	: 	64402 	64000 	62310 	62290 	64181 	62607 
NR,ED5-8,F,HRZ	: 	0 	0 	0 	0 	0 	0 
NR,ED5-8,F,HRZZ	: 	0 	0 	0 	0 	0 	0 
NR,ED5-8,F,HU	151699 	152640 	155706 	160495 	167835 	182003 	198125 
NR,ED5-8,F,HU1	84922 	85262 	84353 	85719 	88055 	94470 	96210 
NR,ED5-8,F,HU11	78432 	78175 	76649 	78200 	80055 	84771 	85239 
NR,ED5-8,F,HU12	6490 	7087 	7704 	7519 	8000 	9699 	10971 
NR,ED5-8,F,HU2	24631 	24845 	27822 	28940 	31255 	35117 	41239 
NR,ED5-8,F,HU21	3810 	4045 	5722 	6362 	7203 	9010 	11757 
NR,ED5-8,F,HU22	7111 	7079 	8477 	8871 	9399 	10695 	12665 
NR,ED5-8,F,HU23	13710 	13721 	13623 	13707 	14653 	15412 	16817 
NR,ED5-8,F,HU3	42146 	42533 	43531 	45836 	48525 	52416 	60676 
NR,ED5-8,F,HU31	8924 	9152 	9961 	10809 	11878 	13562 	16871 
NR,ED5-8,F,HU32	17199 	17280 	17556 	18956 	20135 	21889 	24560 
NR,ED5-8,F,HU33	16023 	16101 	16014 	16071 	16512 	16965 	19245 
NR,ED5-8,F,HUZ	0 	0 	0 	0 	0 	0 	0 
NR,ED5-8,F,HUZZ	0 	0 	0 	0 	0 	0 	0 
NR,ED5-8,F,IE	: 	120154 d	116073 	112404 	109264 	103032 	100622 
NR,ED5-8,F,IE0	: 	120154 d	116073 	112404 	109264 	103032 	100622 
NR,ED5-8,F,IE04	: 	18397 d	: 	: 	: 	: 	: 
NR,ED5-8,F,IE05	: 	40489 d	: 	: 	: 	: 	: 
NR,ED5-8,F,IE06	: 	61268 d	: 	: 	: 	: 	: 
NR,ED5-8,F,IEZ	: 	: d	0 	0 	0 	0 	0 
NR,ED5-8,F,IEZZ	: 	: d	0 	0 	0 	0 	0 
NR,ED5-8,F,IS	: 	11339 	: 	: 	: 	12423 	: 
NR,ED5-8,F,IS0	: 	11339 	: 	: 	: 	12423 	: 
NR,ED5-8,F,IS00	: 	11339 	: 	: 	: 	12423 	: 
NR,ED5-8,F,IT	: 	1051656 	1021977 	1016442 	1028882 	1052890 	1068549 
NR,ED5-8,F,ITC	: 	257508 	243661 	238546 	224621 	234766 	225235 
NR,ED5-8,F,ITC1	: 	65994 	63552 	61102 	56646 	60153 	57844 
NR,ED5-8,F,ITC2	: 	813 	829 	873 	909 	922 	938 
NR,ED5-8,F,ITC3	: 	19687 	18955 	18882 	18993 	20108 	20485 
NR,ED5-8,F,ITC4	: 	171014 	160325 	157689 	148073 	153583 	145968 
NR,ED5-8,F,ITF	: 	240334 	236525 	235579 	238150 	255601 	255101 
NR,ED5-8,F,ITF1	: 	29987 	31454 	32195 	34708 	38570 	38965 
NR,ED5-8,F,ITF2	: 	5404 	4755 	4713 	4672 	5173 	5021 
NR,ED5-8,F,ITF3	: 	120920 	117970 	113709 	111805 	116125 	115219 
NR,ED5-8,F,ITF4	: 	52540 	51429 	52410 	53350 	59207 	59959 
NR,ED5-8,F,ITF5	: 	4499 	4395 	4392 	4517 	4820 	4947 
NR,ED5-8,F,ITF6	: 	26984 	26522 	28160 	29098 	31706 	30990 
NR,ED5-8,F,ITG	: 	95969 	97249 	99890 	102900 	111247 	113921 
NR,ED5-8,F,ITG1	: 	71339 	72531 	74965 	77320 	83676 	85602 
NR,ED5-8,F,ITG2	: 	24630 	24718 	24925 	25580 	27571 	28319 
NR,ED5-8,F,ITH	: 	190372 	182693 	181789 	175305 	182609 	180208 
NR,ED5-8,F,ITH1	: 	3165 	2845 	2737 	1928 	2513 	2348 
NR,ED5-8,F,ITH2	: 	10298 	8965 	9056 	9467 	9219 	9289 
NR,ED5-8,F,ITH3	: 	67738 	67445 	68403 	65223 	67395 	65926 
NR,ED5-8,F,ITH4	: 	18551 	16751 	16793 	16902 	18302 	18738 
NR,ED5-8,F,ITH5	: 	90620 	86687 	84800 	81785 	85180 	83907 
NR,ED5-8,F,ITI	: 	267473 	261849 	260638 	255687 	268488 	265095 
NR,ED5-8,F,ITI1	: 	70722 	69920 	69103 	66938 	69804 	70831 
NR,ED5-8,F,ITI2	: 	15153 	15514 	14678 	15061 	15110 	16112 
NR,ED5-8,F,ITI3	: 	34330 	29147 	28791 	27303 	29098 	28007 
NR,ED5-8,F,ITI4	: 	147268 	147268 	148066 	146385 	154476 	150145 
NR,ED5-8,F,ITZ	: 	0 	0 	0 	32219 	179 	28989 
NR,ED5-8,F,ITZZ	: 	0 	0 	0 	32219 	179 	28989 
NR,ED5-8,F,LI	: 	304 	302 	274 	241 	267 	269 
NR,ED5-8,F,LI0	: 	304 	302 	274 	241 	267 	269 
NR,ED5-8,F,LI00	: 	304 	302 	274 	241 	267 	269 
NR,ED5-8,F,LT	: 	66746 	71164 	76071 	80966 	86175 	93249 
NR,ED5-8,F,LT0	: 	66746 	71164 	76071 	80966 	86175 	93249 
NR,ED5-8,F,LT00	: 	: 	71164 	76071 	80966 	86175 	93249 
NR,ED5-8,F,LT01	: 	32804 	: 	: 	: 	: 	: 
NR,ED5-8,F,LT02	: 	33942 	: 	: 	: 	: 	: 
NR,ED5-8,F,LTZ	: 	: z	: 	: 	: 	: 	: 
NR,ED5-8,F,LTZZ	: 	: z	: 	: 	: 	: 	: 
NR,ED5-8,F,LU	: 	3658 	3590 	3545 	3516 	: 	: 
NR,ED5-8,F,LU0	: 	3658 	3590 	3545 	3516 	: 	: 
NR,ED5-8,F,LU00	: 	3658 	3590 	3545 	3516 	: 	: 
NR,ED5-8,F,LV	: 	47400 	48013 	49812 	51156 	51605 	55731 
NR,ED5-8,F,LV0	: 	47400 	48013 	49812 	51156 	51605 	55731 
NR,ED5-8,F,LV00	: 	47400 	48013 	49812 	51156 	51605 	55731 
NR,ED5-8,F,ME	: 	13219 	: 	: 	: 	: 	: 
NR,ED5-8,F,ME0	: 	13219 	: 	: 	: 	: 	: 
NR,ED5-8,F,ME00	: 	13219 	: 	: 	: 	: 	: 
NR,ED5-8,F,MK	: 	33358 	: 	34730 	34508 	33014 	33120 
NR,ED5-8,F,MK0	: 	33358 	: 	34730 	34508 	33014 	33120 
NR,ED5-8,F,MK00	: 	33358 	: 	34730 	34508 	33014 	33120 
NR,ED5-8,F,MT	: 	8513 	8061 	7505 	7388 d	6918 	6982 
NR,ED5-8,F,MT0	: 	8513 	8061 	7505 	7388 d	6918 	6982 
NR,ED5-8,F,MT00	: 	8513 	8061 	7505 	7388 d	6918 	6982 
NR,ED5-8,F,NL	: 	463184 	457757 	434638 	440745 	360540 	347666 
NR,ED5-8,F,NL1	: 	46763 	45916 	44111 	44500 	39022 	38331 
NR,ED5-8,F,NL11	: 	25219 	25508 	25012 	25819 	22910 	22657 
NR,ED5-8,F,NL12	: 	14340 	13851 	12970 	12853 	11117 	10766 
NR,ED5-8,F,NL13	: 	7204 	6557 	6128 	5828 	4995 	4908 
NR,ED5-8,F,NL2	: 	86272 	84311 	80414 	81647 	67351 	65276 
NR,ED5-8,F,NL21	: 	24136 	25051 	23978 	23303 	20309 	19752 
NR,ED5-8,F,NL22	: 	53718 	51326 	48802 	50932 	40949 	38634 
NR,ED5-8,F,NL23	: 	8418 	7934 	7633 	7412 	6093 	6890 
NR,ED5-8,F,NL3	: 	227094 	226722 	214259 	218129 	177879 	170776 
NR,ED5-8,F,NL31	: 	42413 	42653 	42039 	41435 	33797 	32933 
NR,ED5-8,F,NL32	: 	78483 	79166 	75571 	78982 	64107 	60874 
NR,ED5-8,F,NL33	: 	100916 	98738 	91372 	92477 	76278 	73449 
NR,ED5-8,F,NL34	: 	5282 	6165 	5277 	5235 	3697 	3520 
NR,ED5-8,F,NL4	: 	82356 	82137 	79787 	82386 	64497 	63379 
NR,ED5-8,F,NL41	: 	57294 	56346 	55615 	56846 	44542 	43181 
NR,ED5-8,F,NL42	: 	25062 	25791 	24172 	25540 	19955 	20198 
